username,colour,time_control,user_rating,game_date,game_date_time
Ainceer,white,180,1011,2021.03.06,2021-03-06 12:39:47
Ainceer,black,180,1086,2021.03.06,2021-03-06 12:46:01
Ainceer,black,180,1077,2021.03.06,2021-03-06 12:51:32
Ainceer,white,180,1083,2021.03.06,2021-03-06 12:53:24
Ainceer,black,180,1093,2021.03.06,2021-03-06 14:11:23
Ainceer,white,180,1078,2021.03.06,2021-03-06 14:16:44
Ainceer,black,180,1093,2021.03.06,2021-03-06 14:19:24
Ainceer,white,180,1161,2021.03.06,2021-03-06 14:25:06
Ainceer,white,180,1091,2021.03.06,2021-03-06 15:51:33
Ainceer,black,180,1086,2021.03.06,2021-03-06 15:57:04
Ainceer,black,180,1093,2021.03.06,2021-03-06 18:41:32
Ainceer,white,180,1078,2021.03.07,2021-03-07 09:21:57
Ainceer,black,180,1092,2021.03.07,2021-03-07 09:24:22
Ainceer,black,180,1099,2021.03.07,2021-03-07 09:30:37
Ainceer,black,180,1092,2021.03.07,2021-03-07 09:35:27
Ainceer,black,180,1097,2021.03.07,2021-03-07 09:40:13
Ainceer,white,180,1149,2021.03.07,2021-03-07 09:43:01
Ainceer,white,180,1083,2021.03.07,2021-03-07 09:44:17
Ainceer,white,180,1090,2021.03.07,2021-03-07 09:45:14
Ainceer,white,180,1033,2021.03.07,2021-03-07 10:48:21
Ainceer,white,180,1071,2021.03.07,2021-03-07 10:52:42
Ainceer,black,600,1265,2021.03.07,2021-03-07 17:17:02
Ainceer,black,600,1275,2021.03.07,2021-03-07 21:42:47
Ainceer,white,600,1302,2021.03.07,2021-03-07 21:51:22
Ainceer,black,180,1049,2021.03.08,2021-03-08 10:06:47
Ainceer,black,180,1057,2021.03.08,2021-03-08 10:08:27
Ainceer,black,180,1050,2021.03.08,2021-03-08 10:12:07
Ainceer,white,180,1062,2021.03.08,2021-03-08 10:14:07
Ainceer,black,180,1043,2021.03.08,2021-03-08 10:19:40
Ainceer,white,180,1090,2021.03.08,2021-03-08 10:21:08
Ainceer,white,180,1001,2021.03.08,2021-03-08 10:23:20
Ainceer,white,180,1124,2021.03.08,2021-03-08 12:39:21
Ainceer,black,180,1030,2021.03.08,2021-03-08 12:41:01
Ainceer,white,180,1086,2021.03.08,2021-03-08 12:45:28
Ainceer,black,180,1015,2021.03.08,2021-03-08 12:51:32
Ainceer,black,180,1007,2021.03.08,2021-03-08 15:57:41
Ainceer,white,180,950,2021.03.08,2021-03-08 15:58:40
Ainceer,white,180,988,2021.03.08,2021-03-08 16:00:58
Ainceer,black,180,1013,2021.03.08,2021-03-08 16:03:05
Ainceer,white,180,962,2021.03.08,2021-03-08 16:05:02
Ainceer,black,180,1026,2021.03.08,2021-03-08 16:10:02
Ainceer,white,180,1067,2021.03.08,2021-03-08 16:27:20
Ainceer,black,180,1025,2021.03.08,2021-03-08 16:28:35
Ainceer,black,180,1033,2021.03.08,2021-03-08 16:34:32
Ainceer,white,180,1089,2021.03.08,2021-03-08 16:40:05
Ainceer,white,180,1056,2021.03.08,2021-03-08 16:46:10
Ainceer,black,180,1026,2021.03.08,2021-03-08 21:35:33
Ainceer,white,180,997,2021.03.09,2021-03-09 11:00:35
Ainceer,white,180,1075,2021.03.09,2021-03-09 11:06:54
Ainceer,white,180,1013,2021.03.09,2021-03-09 11:07:40
Ainceer,black,180,1058,2021.03.09,2021-03-09 11:11:21
Ainceer,black,180,1064,2021.03.09,2021-03-09 15:37:10
Ainceer,white,180,1147,2021.03.09,2021-03-09 15:43:08
Ainceer,black,180,1063,2021.03.09,2021-03-09 15:43:20
Ainceer,black,180,1055,2021.03.09,2021-03-09 15:47:54
Ainceer,white,180,998,2021.03.09,2021-03-09 15:51:32
Ainceer,black,180,1054,2021.03.09,2021-03-09 17:11:18
Ainceer,white,180,1031,2021.03.09,2021-03-09 17:17:16
Ainceer,black,180,1054,2021.03.09,2021-03-09 17:20:36
Ainceer,white,180,1019,2021.03.10,2021-03-10 15:17:38
Ainceer,black,180,1037,2021.03.10,2021-03-10 15:19:11
Ainceer,white,180,1072,2021.03.10,2021-03-10 15:24:10
Ainceer,black,180,1039,2021.03.10,2021-03-10 17:35:47
Ainceer,white,180,1029,2021.03.10,2021-03-10 17:37:58
Ainceer,white,180,988,2021.03.10,2021-03-10 17:42:00
Ainceer,black,180,1046,2021.03.10,2021-03-10 18:24:15
Ainceer,white,180,1034,2021.03.11,2021-03-11 12:56:21
Ainceer,white,180,986,2021.03.11,2021-03-11 12:58:06
Ainceer,black,180,1036,2021.03.11,2021-03-11 13:04:19
Ainceer,black,180,1045,2021.03.11,2021-03-11 13:46:52
Ainceer,white,180,1084,2021.03.11,2021-03-11 13:52:41
Ainceer,black,180,1063,2021.03.11,2021-03-11 15:53:17
Ainceer,black,180,1056,2021.03.11,2021-03-11 15:56:59
Ainceer,white,180,1111,2021.03.11,2021-03-11 15:58:23
Ainceer,black,180,1057,2021.03.11,2021-03-11 16:03:10
Ainceer,white,180,1082,2021.03.11,2021-03-11 18:55:37
Ainceer,black,180,1049,2021.03.11,2021-03-11 19:00:13
Ainceer,white,180,1076,2021.03.11,2021-03-11 20:13:23
Ainceer,white,180,1013,2021.03.11,2021-03-11 20:14:01
Ainceer,black,180,1031,2021.03.11,2021-03-11 20:20:10
Ainceer,black,180,1038,2021.03.11,2021-03-11 20:21:23
Ainceer,white,180,1034,2021.03.11,2021-03-11 20:28:44
Ainceer,black,180,1038,2021.03.12,2021-03-12 10:38:23
Ainceer,white,180,1043,2021.03.12,2021-03-12 10:44:07
Ainceer,black,180,1029,2021.03.12,2021-03-12 10:46:23
Ainceer,white,180,1050,2021.03.12,2021-03-12 10:54:40
Ainceer,white,180,967,2021.03.12,2021-03-12 10:57:34
Ainceer,black,180,1035,2021.03.12,2021-03-12 11:01:29
Ainceer,black,180,1026,2021.03.12,2021-03-12 12:26:20
Ainceer,white,180,1063,2021.03.12,2021-03-12 12:27:52
Ainceer,black,180,1028,2021.03.12,2021-03-12 12:33:10
Ainceer,white,180,1023,2021.03.12,2021-03-12 12:38:20
Ainceer,black,180,1044,2021.03.12,2021-03-12 12:43:05
Ainceer,black,180,1051,2021.03.12,2021-03-12 14:00:29
Ainceer,white,180,1073,2021.03.12,2021-03-12 15:39:47
Ainceer,black,180,1068,2021.03.12,2021-03-12 15:42:14
Ainceer,white,180,1055,2021.03.12,2021-03-12 15:45:43
Ainceer,white,180,1023,2021.03.12,2021-03-12 15:52:48
Ainceer,black,180,1090,2021.03.12,2021-03-12 15:58:37
Ainceer,white,180,1127,2021.03.12,2021-03-12 16:01:15
Ainceer,white,180,1067,2021.03.12,2021-03-12 16:06:39
Ainceer,black,180,1099,2021.03.12,2021-03-12 16:08:30
Ainceer,black,180,1107,2021.03.12,2021-03-12 16:15:24
Ainceer,black,180,1100,2021.03.12,2021-03-12 17:10:35
Ainceer,white,180,1091,2021.03.12,2021-03-12 17:17:01
Ainceer,black,180,1084,2021.03.12,2021-03-12 17:20:06
Ainceer,black,180,1093,2021.03.12,2021-03-12 17:21:03
Ainceer,white,180,1135,2021.03.12,2021-03-12 17:23:30
Ainceer,white,180,1032,2021.03.12,2021-03-12 17:26:06
Ainceer,white,180,1121,2021.03.12,2021-03-12 18:23:27
Ainceer,black,180,1102,2021.03.12,2021-03-12 20:19:04
Ainceer,white,180,1073,2021.03.12,2021-03-12 21:13:52
Ainceer,white,180,1092,2021.03.12,2021-03-12 21:19:34
Ainceer,black,180,1110,2021.03.12,2021-03-12 22:27:09
Ainceer,black,180,1102,2021.03.12,2021-03-12 22:32:04
Ainceer,white,180,1054,2021.03.12,2021-03-12 22:33:48
Ainceer,black,180,1100,2021.03.12,2021-03-12 22:41:14
Ainceer,black,180,1107,2021.03.12,2021-03-12 22:42:48
Ainceer,white,180,1067,2021.03.12,2021-03-12 22:47:41
Ainceer,white,180,1095,2021.03.12,2021-03-12 22:50:46
Ainceer,white,180,1110,2021.03.12,2021-03-12 22:56:08
Ainceer,black,180,1122,2021.03.12,2021-03-12 22:57:31
Ainceer,white,180,1158,2021.03.13,2021-03-13 10:26:34
Ainceer,white,180,1068,2021.03.13,2021-03-13 10:33:10
Ainceer,black,180,1121,2021.03.13,2021-03-13 10:37:05
Ainceer,black,180,1128,2021.03.13,2021-03-13 10:38:48
Ainceer,white,180,1071,2021.03.13,2021-03-13 11:27:22
Ainceer,black,180,1125,2021.03.13,2021-03-13 11:32:20
Ainceer,black,180,1116,2021.03.13,2021-03-13 11:36:46
Ainceer,white,180,1084,2021.03.13,2021-03-13 12:17:31
Ainceer,black,180,1115,2021.03.13,2021-03-13 12:19:56
Ainceer,white,180,1146,2021.03.13,2021-03-13 13:50:00
Ainceer,white,180,1084,2021.03.13,2021-03-13 13:53:40
Ainceer,black,180,1106,2021.03.13,2021-03-13 13:56:58
Ainceer,white,180,1121,2021.03.13,2021-03-13 14:00:50
Ainceer,black,180,1124,2021.03.13,2021-03-13 17:21:44
Ainceer,black,180,1132,2021.03.13,2021-03-13 18:30:08
Ainceer,white,180,1156,2021.03.13,2021-03-13 18:36:09
Ainceer,black,180,1133,2021.03.13,2021-03-13 20:12:56
Ainceer,black,180,1125,2021.03.13,2021-03-13 20:14:39
Ainceer,white,180,1158,2021.03.13,2021-03-13 20:15:53
Ainceer,black,180,1109,2021.03.13,2021-03-13 20:18:53
Ainceer,white,60,1125,2021.03.13,2021-03-13 20:33:55
Ainceer,white,60,1103,2021.03.13,2021-03-13 20:36:02
Ainceer,black,60,1068,2021.03.13,2021-03-13 20:38:25
Ainceer,white,60,1066,2021.03.13,2021-03-13 21:13:38
Ainceer,white,60,1071,2021.03.13,2021-03-13 21:15:46
Ainceer,black,60,1122,2021.03.13,2021-03-13 21:17:49
Ainceer,black,60,1138,2021.03.13,2021-03-13 21:19:56
Ainceer,white,60,1178,2021.03.13,2021-03-13 21:22:20
Ainceer,black,60,1109,2021.03.13,2021-03-13 21:24:51
Ainceer,white,60,1147,2021.03.13,2021-03-13 21:26:49
Ainceer,black,60,1142,2021.03.13,2021-03-13 21:28:55
Ainceer,white,60,1168,2021.03.13,2021-03-13 21:29:47
Ainceer,white,60,1137,2021.03.13,2021-03-13 21:31:46
Ainceer,black,60,1182,2021.03.13,2021-03-13 21:34:02
Ainceer,white,60,1159,2021.03.13,2021-03-13 21:35:54
Ainceer,white,60,1189,2021.03.13,2021-03-13 21:38:07
Ainceer,black,600,1265,2021.03.14,2021-03-14 10:29:24
Ainceer,white,180,1154,2021.03.14,2021-03-14 10:47:56
Ainceer,black,180,1117,2021.03.14,2021-03-14 10:53:37
Ainceer,white,180,1120,2021.03.14,2021-03-14 10:55:44
Ainceer,black,180,1117,2021.03.14,2021-03-14 10:57:00
Ainceer,black,180,1108,2021.03.14,2021-03-14 11:54:18
Ainceer,white,180,1051,2021.03.14,2021-03-14 12:42:04
Ainceer,black,180,1107,2021.03.14,2021-03-14 12:46:35
Ainceer,black,180,1115,2021.03.14,2021-03-14 13:28:35
Ainceer,white,180,1122,2021.03.14,2021-03-14 16:43:14
Ainceer,white,180,1143,2021.03.14,2021-03-14 16:57:36
Ainceer,white,180,1110,2021.03.14,2021-03-14 17:55:30
Ainceer,white,180,1078,2021.03.14,2021-03-14 17:58:42
Ainceer,black,180,1123,2021.03.14,2021-03-14 18:01:26
Ainceer,black,180,1116,2021.03.14,2021-03-14 18:05:52
Ainceer,white,180,1046,2021.03.15,2021-03-15 13:33:56
Ainceer,black,180,1100,2021.03.15,2021-03-15 13:35:33
Ainceer,black,180,1109,2021.03.15,2021-03-15 13:38:02
Ainceer,black,180,1101,2021.03.16,2021-03-16 20:46:12
Ainceer,white,180,1098,2021.03.16,2021-03-16 20:49:05
Ainceer,black,180,1103,2021.03.16,2021-03-16 20:53:39
Ainceer,white,180,1101,2021.03.18,2021-03-18 18:16:07
Ainceer,white,180,999,2021.03.20,2021-03-20 11:38:25
Ainceer,black,180,1112,2021.03.20,2021-03-20 14:43:12
Ainceer,white,180,1161,2021.03.20,2021-03-20 14:49:16
Ainceer,black,180,1111,2021.03.20,2021-03-20 15:14:30
Ainceer,white,180,1206,2021.03.20,2021-03-20 15:18:28
Ainceer,black,180,1111,2021.03.20,2021-03-20 15:21:12
Ainceer,white,180,1152,2021.03.20,2021-03-20 16:19:49
Ainceer,white,180,1090,2021.03.20,2021-03-20 16:25:51
Ainceer,black,180,1110,2021.03.20,2021-03-20 16:32:13
Ainceer,black,180,1100,2021.03.20,2021-03-20 19:49:34
Ainceer,white,180,1105,2021.03.20,2021-03-20 19:56:12
Ainceer,white,180,1110,2021.03.20,2021-03-20 20:14:19
Ainceer,black,180,1114,2021.03.20,2021-03-20 20:16:12
Ainceer,black,180,1124,2021.03.20,2021-03-20 21:14:46
Ainceer,white,180,1146,2021.03.20,2021-03-20 21:19:43
Ainceer,black,180,1126,2021.03.20,2021-03-20 21:23:24
Ainceer,white,180,1069,2021.03.20,2021-03-20 21:27:11
Ainceer,white,180,1157,2021.03.21,2021-03-21 11:10:40
Ainceer,white,180,1118,2021.03.21,2021-03-21 11:16:49
Ainceer,white,180,1138,2021.03.21,2021-03-21 11:23:57
Ainceer,black,180,1167,2021.03.21,2021-03-21 11:32:43
Ainceer,black,180,1159,2021.03.21,2021-03-21 14:16:45
Ainceer,black,180,1152,2021.03.21,2021-03-21 14:19:57
Ainceer,white,180,1139,2021.03.21,2021-03-21 14:23:42
Ainceer,black,180,1152,2021.03.21,2021-03-21 14:24:31
Ainceer,black,180,1159,2021.03.21,2021-03-21 16:52:55
Ainceer,black,180,1167,2021.03.21,2021-03-21 16:54:01
Ainceer,white,180,1152,2021.03.21,2021-03-21 17:33:25
Ainceer,white,180,1215,2021.03.21,2021-03-21 17:37:01
Ainceer,white,180,1155,2021.03.21,2021-03-21 17:40:04
Ainceer,black,180,1199,2021.03.21,2021-03-21 17:41:06
Ainceer,white,180,1241,2021.03.21,2021-03-21 17:45:58
Ainceer,black,180,1201,2021.03.21,2021-03-21 17:47:57
Ainceer,black,300,1192,2021.03.21,2021-03-21 17:54:07
Ainceer,white,300,1231,2021.03.21,2021-03-21 19:28:20
Ainceer,black,180,1209,2021.03.23,2021-03-23 21:01:26
Ainceer,black,180,1202,2021.03.24,2021-03-24 18:25:14
Ainceer,white,180,1176,2021.03.24,2021-03-24 18:29:04
Ainceer,black,180,1185,2021.03.24,2021-03-24 19:39:26
Ainceer,white,180,1147,2021.03.24,2021-03-24 19:41:42
Ainceer,white,180,1163,2021.03.25,2021-03-25 18:34:44
Ainceer,white,180,1202,2021.03.26,2021-03-26 19:01:33
Ainceer,black,180,1169,2021.03.26,2021-03-26 23:13:07
Ainceer,black,180,1177,2021.03.27,2021-03-27 10:26:55
Ainceer,white,180,1177,2021.03.27,2021-03-27 10:33:07
Ainceer,black,180,1161,2021.03.27,2021-03-27 10:33:42
Ainceer,black,180,1169,2021.03.27,2021-03-27 10:34:40
Ainceer,black,180,1160,2021.03.27,2021-03-27 10:39:51
Ainceer,white,180,1175,2021.03.27,2021-03-27 10:43:02
Ainceer,white,180,1146,2021.03.27,2021-03-27 16:51:54
Ainceer,black,180,1168,2021.03.27,2021-03-27 16:58:22
Ainceer,white,180,1130,2021.03.27,2021-03-27 16:59:07
Ainceer,white,180,1212,2021.03.27,2021-03-27 17:05:06
Ainceer,black,180,1175,2021.03.27,2021-03-27 17:09:24
Ainceer,white,180,1190,2021.03.27,2021-03-27 17:11:42
Ainceer,white,180,1204,2021.03.27,2021-03-27 21:02:53
Ainceer,black,180,1167,2021.03.27,2021-03-27 21:06:53
Ainceer,black,180,1175,2021.03.27,2021-03-27 21:10:59
Ainceer,black,180,1181,2021.03.27,2021-03-27 21:37:43
Ainceer,white,180,1159,2021.03.27,2021-03-27 21:43:51
Ainceer,white,180,1143,2021.03.27,2021-03-27 22:53:50
Ainceer,black,180,1171,2021.03.27,2021-03-27 22:57:25
Ainceer,white,180,1155,2021.03.28,2021-03-28 09:47:53
Ainceer,white,180,1137,2021.03.28,2021-03-28 09:50:34
Ainceer,white,180,1190,2021.03.28,2021-03-28 10:55:53
Ainceer,black,180,1188,2021.03.28,2021-03-28 10:58:54
Ainceer,white,180,1238,2021.03.28,2021-03-28 11:03:40
Ainceer,black,180,1189,2021.03.28,2021-03-28 11:04:19
Ainceer,black,180,1182,2021.03.28,2021-03-28 11:08:09
Ainceer,black,180,1189,2021.03.28,2021-03-28 11:12:27
Ainceer,white,180,1164,2021.03.28,2021-03-28 17:36:31
Ainceer,black,180,1204,2021.03.28,2021-03-28 17:38:07
Ainceer,white,180,1183,2021.03.28,2021-03-28 17:44:09
Ainceer,white,180,1241,2021.03.28,2021-03-28 18:45:37
Ainceer,white,180,1191,2021.03.28,2021-03-28 19:39:55
Ainceer,black,180,1204,2021.03.28,2021-03-28 19:43:58
Ainceer,white,180,1179,2021.03.28,2021-03-28 21:08:56
Ainceer,black,180,1203,2021.03.28,2021-03-28 21:11:19
Ainceer,white,180,1144,2021.03.28,2021-03-28 21:15:29
Ainceer,white,180,1191,2021.03.29,2021-03-29 20:48:42
Ainceer,black,180,1186,2021.03.29,2021-03-29 20:55:36
Ainceer,black,180,1185,2021.03.30,2021-03-30 17:20:57
Ainceer,black,180,1177,2021.03.30,2021-03-30 17:27:37
Ainceer,white,180,1138,2021.03.30,2021-03-30 19:19:01
Ainceer,white,180,1151,2021.03.30,2021-03-30 19:23:25
Ainceer,black,180,1151,2021.03.30,2021-03-30 19:24:06
Ainceer,white,180,1134,2021.03.30,2021-03-30 19:26:10
Ainceer,white,180,1118,2021.03.30,2021-03-30 20:25:50
Ainceer,black,180,1157,2021.03.30,2021-03-30 20:30:01
Ainceer,white,180,1129,2021.03.30,2021-03-30 20:35:38
Ainceer,white,180,1133,2021.03.30,2021-03-30 20:39:28
Ainceer,black,180,1148,2021.03.31,2021-03-31 19:45:31
Ainceer,white,180,1098,2021.03.31,2021-03-31 19:51:13
Ainceer,black,180,1147,2021.04.01,2021-04-01 15:11:10
Ainceer,white,180,1135,2021.04.01,2021-04-01 15:12:50
Ainceer,black,180,1140,2021.04.01,2021-04-01 17:10:55
Ainceer,black,180,1149,2021.04.01,2021-04-01 17:12:47
Ainceer,black,180,1156,2021.04.01,2021-04-01 17:14:19
Ainceer,white,180,1167,2021.04.01,2021-04-01 17:19:36
Ainceer,black,180,1173,2021.04.01,2021-04-01 17:49:27
Ainceer,white,180,1185,2021.04.01,2021-04-01 17:55:11
Ainceer,white,180,1193,2021.04.01,2021-04-01 17:55:53
Ainceer,white,180,1124,2021.04.01,2021-04-01 18:00:25
Ainceer,white,180,1125,2021.04.01,2021-04-01 19:54:46
Ainceer,white,180,1159,2021.04.01,2021-04-01 20:01:11
Ainceer,black,180,1146,2021.04.01,2021-04-01 20:04:06
Ainceer,black,180,1138,2021.04.01,2021-04-01 20:06:15
Ainceer,black,180,1147,2021.04.02,2021-04-02 21:20:31
Ainceer,white,180,1133,2021.04.02,2021-04-02 21:50:17
Ainceer,black,180,1155,2021.04.03,2021-04-03 10:24:01
Ainceer,white,180,1136,2021.04.03,2021-04-03 11:14:03
Ainceer,black,180,1154,2021.04.03,2021-04-03 11:17:08
Ainceer,white,180,1108,2021.04.03,2021-04-03 11:19:35
Ainceer,white,180,1133,2021.04.03,2021-04-03 11:24:11
Ainceer,white,180,1111,2021.04.03,2021-04-03 11:27:30
Ainceer,black,180,1168,2021.04.03,2021-04-03 11:39:32
Ainceer,black,180,1160,2021.04.03,2021-04-03 11:43:03
Ainceer,white,180,1192,2021.04.03,2021-04-03 11:46:09
Ainceer,black,180,1177,2021.04.03,2021-04-03 11:48:16
Ainceer,white,180,1158,2021.04.03,2021-04-03 13:43:51
Ainceer,black,180,1186,2021.04.03,2021-04-03 13:48:11
Ainceer,black,180,1195,2021.04.03,2021-04-03 14:37:10
Ainceer,white,180,1205,2021.04.03,2021-04-03 14:39:37
Ainceer,black,180,1180,2021.04.03,2021-04-03 14:41:37
Ainceer,white,180,1147,2021.04.03,2021-04-03 14:43:33
Ainceer,white,180,1207,2021.04.03,2021-04-03 14:50:23
Ainceer,white,180,1205,2021.04.03,2021-04-03 15:40:38
Ainceer,black,180,1181,2021.04.03,2021-04-03 15:45:17
Ainceer,black,180,1188,2021.04.03,2021-04-03 15:47:29
Ainceer,black,180,1180,2021.04.03,2021-04-03 15:53:42
Ainceer,white,180,1192,2021.04.03,2021-04-03 15:55:19
Ainceer,black,180,1164,2021.04.03,2021-04-03 15:58:30
Ainceer,black,180,1172,2021.04.03,2021-04-03 16:04:39
Ainceer,white,180,1220,2021.04.03,2021-04-03 19:56:32
Ainceer,white,180,1209,2021.04.03,2021-04-03 19:59:10
Ainceer,white,600,1234,2021.04.03,2021-04-03 20:38:24
Ainceer,white,180,1118,2021.04.04,2021-04-04 08:27:44
Ainceer,white,180,1169,2021.04.04,2021-04-04 08:29:58
Ainceer,black,180,1167,2021.04.04,2021-04-04 08:32:05
Ainceer,white,180,1185,2021.04.04,2021-04-04 08:33:18
Ainceer,black,180,1166,2021.04.04,2021-04-04 08:37:02
Ainceer,white,180,1103,2021.04.04,2021-04-04 08:39:59
Ainceer,black,180,1164,2021.04.04,2021-04-04 08:41:49
Ainceer,black,180,1172,2021.04.04,2021-04-04 13:21:25
Ainceer,black,180,1163,2021.04.04,2021-04-04 13:26:45
Ainceer,white,180,1179,2021.04.04,2021-04-04 13:28:23
Ainceer,white,180,1108,2021.04.04,2021-04-04 13:31:27
Ainceer,black,180,1154,2021.04.04,2021-04-04 14:48:38
Ainceer,white,180,1165,2021.04.04,2021-04-04 14:54:05
Ainceer,white,180,1108,2021.04.04,2021-04-04 14:59:36
Ainceer,black,600,1265,2021.04.04,2021-04-04 17:00:45
Ainceer,white,600,1257,2021.04.04,2021-04-04 17:05:19
Ainceer,black,180,1136,2021.04.04,2021-04-04 21:08:08
Ainceer,black,180,1145,2021.04.04,2021-04-04 21:11:15
Ainceer,black,180,1137,2021.04.05,2021-04-05 11:36:01
Ainceer,white,180,1115,2021.04.05,2021-04-05 11:38:56
Ainceer,white,180,1117,2021.04.05,2021-04-05 11:43:25
Ainceer,white,180,1128,2021.04.05,2021-04-05 11:49:18
Ainceer,black,180,1120,2021.04.05,2021-04-05 11:55:20
Ainceer,black,180,1112,2021.04.05,2021-04-05 14:14:51
Ainceer,white,180,1144,2021.04.05,2021-04-05 14:17:41
Ainceer,black,180,1098,2021.04.05,2021-04-05 16:14:04
Ainceer,black,180,1105,2021.04.05,2021-04-05 16:17:06
Ainceer,white,180,1110,2021.04.05,2021-04-05 16:54:56
Ainceer,black,180,1106,2021.04.05,2021-04-05 17:00:22
Ainceer,white,180,1102,2021.04.05,2021-04-05 17:04:16
Ainceer,black,180,1106,2021.04.05,2021-04-05 17:05:59
Ainceer,white,180,1085,2021.04.05,2021-04-05 18:40:38
Ainceer,white,180,1100,2021.04.05,2021-04-05 20:06:55
Ainceer,white,180,1043,2021.04.05,2021-04-05 20:14:32
Ainceer,black,180,1096,2021.04.05,2021-04-05 20:17:15
Ainceer,white,180,1099,2021.04.06,2021-04-06 18:33:46
Ainceer,black,180,1096,2021.04.06,2021-04-06 18:38:55
Ainceer,black,180,1103,2021.04.06,2021-04-06 18:43:37
Ainceer,black,180,1104,2021.04.06,2021-04-06 18:43:56
Ainceer,white,180,1099,2021.04.06,2021-04-06 18:50:11
Ainceer,black,180,1104,2021.04.06,2021-04-06 20:37:52
Ainceer,black,180,1096,2021.04.07,2021-04-07 17:14:25
Ainceer,white,180,1143,2021.04.07,2021-04-07 17:19:17
Ainceer,white,180,1077,2021.04.07,2021-04-07 17:23:38
Ainceer,white,180,1129,2021.04.07,2021-04-07 17:29:33
Ainceer,black,180,1066,2021.04.07,2021-04-07 17:29:48
Ainceer,black,180,1058,2021.04.07,2021-04-07 17:33:05
Ainceer,white,180,1022,2021.04.07,2021-04-07 17:36:11
Ainceer,white,180,1079,2021.04.07,2021-04-07 17:37:25
Ainceer,black,180,1035,2021.04.07,2021-04-07 17:42:07
Ainceer,white,180,1026,2021.04.07,2021-04-07 19:50:35
Ainceer,black,180,1035,2021.04.08,2021-04-08 17:18:54
Ainceer,black,180,1026,2021.04.08,2021-04-08 17:21:13
Ainceer,white,180,1055,2021.04.08,2021-04-08 17:22:35
Ainceer,white,180,1037,2021.04.08,2021-04-08 17:25:50
Ainceer,white,180,966,2021.04.08,2021-04-08 17:31:17
Ainceer,black,180,1008,2021.04.08,2021-04-08 19:31:07
Ainceer,black,180,1016,2021.04.08,2021-04-08 19:34:08
Ainceer,white,180,1057,2021.04.08,2021-04-08 21:09:11
Ainceer,black,180,1032,2021.04.08,2021-04-08 21:13:50
Ainceer,white,180,1047,2021.04.09,2021-04-09 19:09:42
Ainceer,black,180,1015,2021.04.09,2021-04-09 19:10:57
Ainceer,white,180,1019,2021.04.09,2021-04-09 19:12:56
Ainceer,white,180,1030,2021.04.09,2021-04-09 19:16:53
Ainceer,black,180,1039,2021.04.09,2021-04-09 20:28:41
Ainceer,white,180,1020,2021.04.09,2021-04-09 21:17:53
Ainceer,white,180,1032,2021.04.09,2021-04-09 21:23:32
Ainceer,black,180,1030,2021.04.09,2021-04-09 21:24:52
Ainceer,black,180,1038,2021.04.10,2021-04-10 10:03:56
Ainceer,white,180,1032,2021.04.10,2021-04-10 10:05:53
Ainceer,black,180,1023,2021.04.10,2021-04-10 10:07:08
Ainceer,white,180,1014,2021.04.10,2021-04-10 10:08:15
Ainceer,black,180,1022,2021.04.10,2021-04-10 10:13:49
Ainceer,black,180,1029,2021.04.10,2021-04-10 10:18:23
Ainceer,white,180,1062,2021.04.10,2021-04-10 12:24:04
Ainceer,white,180,1087,2021.04.10,2021-04-10 12:29:45
Ainceer,black,180,1039,2021.04.10,2021-04-10 12:32:49
Ainceer,white,180,1067,2021.04.10,2021-04-10 12:38:51
Ainceer,white,180,1020,2021.04.10,2021-04-10 12:42:38
Ainceer,black,180,1047,2021.04.10,2021-04-10 12:48:20
Ainceer,white,180,1034,2021.04.10,2021-04-10 12:50:51
Ainceer,black,180,1030,2021.04.10,2021-04-10 12:52:57
Ainceer,white,180,1057,2021.04.10,2021-04-10 15:08:10
Ainceer,black,180,1031,2021.04.10,2021-04-10 15:13:50
Ainceer,black,180,1039,2021.04.10,2021-04-10 15:18:03
Ainceer,black,180,1031,2021.04.10,2021-04-10 15:53:33
Ainceer,white,180,1023,2021.04.10,2021-04-10 15:54:41
Ainceer,white,180,1040,2021.04.10,2021-04-10 16:01:04
Ainceer,white,180,1033,2021.04.10,2021-04-10 16:01:20
Ainceer,white,180,1031,2021.04.10,2021-04-10 16:05:23
Ainceer,white,180,997,2021.04.10,2021-04-10 16:57:45
Ainceer,black,180,1048,2021.04.10,2021-04-10 17:00:14
Ainceer,black,180,1056,2021.04.10,2021-04-10 17:04:25
Ainceer,white,180,1076,2021.04.10,2021-04-10 17:11:27
Ainceer,black,180,1074,2021.04.10,2021-04-10 17:16:09
Ainceer,white,180,1055,2021.04.10,2021-04-10 17:22:13
Ainceer,black,180,1057,2021.04.10,2021-04-10 17:50:58
Ainceer,black,180,1049,2021.04.10,2021-04-10 17:52:54
Ainceer,black,180,1041,2021.04.10,2021-04-10 17:57:43
Ainceer,white,180,1030,2021.04.10,2021-04-10 21:28:37
Ainceer,white,180,1031,2021.04.10,2021-04-10 21:33:35
Ainceer,white,180,1012,2021.04.11,2021-04-11 10:00:59
Ainceer,white,180,1000,2021.04.11,2021-04-11 10:04:16
Ainceer,black,180,1017,2021.04.11,2021-04-11 10:04:25
Ainceer,black,180,1025,2021.04.11,2021-04-11 10:08:02
Ainceer,black,180,1033,2021.04.11,2021-04-11 10:10:02
Ainceer,black,180,1025,2021.04.11,2021-04-11 10:14:16
